#LB_label,#LA_label,#ID,ChargeTransfer,la_Me,la_nB,nO,la_nHM,la_Ui,la_nHAcc,la_AMW,C-041,AMW,nPyrroles,la_Mv,TPSA(NO),la_nF,nRSR,nCt,nHDon,C-033,nPyridines,C-006,la_nX,la_Ms,H-051,nX,la_MW,la_Mp,la_nAB,nF,C-027,nPyrazines,la_C-026,nCIC,ARR,H-049,nArNH2,nH,RBF,la_F-084,nRCO,nCrt,Total_MW,la_nBM,la_nBnz,la_LAI,la_ARR,la_RBF
42,11,C17H11N2FS3:BI3,-0.17756,0.97,1,0,0,0.0,0,97.88,0,10.54,0,1.49,25.78,0,0,0,0,1,0,0,3,1.92,0,1,391.51,2.71,0,1,0,0,0,5,0.741,0,0,11,0.026,0,0,0,750.02,0,0,0,0.0,0.0
42,12,C17H11N2FS3:O2S,-0.02816,1.24,0,0,0,1.585,2,21.36,0,10.54,0,0.7,25.78,0,0,0,0,1,0,0,0,5.28,0,1,64.07,0.85,0,1,0,0,0,5,0.741,0,0,11,0.026,0,0,0,422.58,2,0,0,0.0,0.0
43,1,C10H4N2F2S2:AlCl3,-0.14584,1.1,0,0,1,0.0,0,33.33,0,12.71,0,1.16,25.78,0,0,0,0,1,0,0,3,3.28,0,2,133.33,1.89,0,2,0,0,0,3,0.833,0,0,4,0.045,0,0,0,387.63,0,0,0,0.0,0.0
43,2,C10H4N2F2S2:AlH3,-0.13606,0.86,0,0,1,0.0,0,7.5,0,12.71,0,0.63,25.78,0,0,0,0,1,0,0,0,2.0,0,2,30.01,1.25,0,2,0,0,0,3,0.833,0,0,4,0.045,0,0,0,284.31,0,0,0,0.0,0.0
43,3,C10H4N2F2S2:C18F15Al,-0.16784,1.19,0,0,1,4.248,15,15.53,0,12.71,0,0.76,25.78,15,0,0,0,1,0,0,15,4.43,0,2,528.16,0.78,18,2,0,0,15,3,0.833,0,0,4,0.045,15,0,0,782.46,18,3,1,0.5,0.083
43,4,C10H4N2F2S2:C3H9Al,-0.1259,0.93,0,0,1,0.0,0,5.55,0,12.71,0,0.56,25.78,0,0,0,0,1,0,0,0,1.69,0,2,72.1,0.79,0,2,0,0,0,3,0.833,0,0,4,0.045,0,0,0,326.4,0,0,0,0.0,0.0
43,5,C10H4N2F2S2:C2H5AlCl2,-0.14622,0.99,0,0,1,0.0,0,12.7,0,12.71,0,0.71,25.78,0,0,0,0,1,0,0,2,2.5,0,2,126.95,1.02,0,2,0,0,0,3,0.833,0,0,4,0.045,0,0,0,381.25,0,0,0,0.0,0.0
43,6,C10H4N2F2S2:BH3,-0.2963,0.91,1,0,0,0.0,0,3.46,0,12.71,0,0.42,25.78,0,0,0,0,1,0,0,0,2.0,0,2,13.84,0.72,0,2,0,0,0,3,0.833,0,0,4,0.045,0,0,0,268.14,0,0,0,0.0,0.0
43,7,C10H4N2F2S2:BF3,-0.26434,1.3,1,0,0,0.0,3,16.95,0,12.71,0,0.51,25.78,3,0,0,0,1,0,0,3,6.33,0,2,67.81,0.67,0,2,0,0,0,3,0.833,0,0,4,0.045,0,0,0,322.11,0,0,0,0.0,0.0
43,8,C10H4N2F2S2:BCl3,-0.2945,1.16,1,0,0,0.0,0,29.29,0,12.71,0,0.95,25.78,0,0,0,0,1,0,0,3,3.42,0,2,117.16,1.36,0,2,0,0,0,3,0.833,0,0,4,0.045,0,0,0,371.46,0,0,0,0.0,0.0
43,9,C10H4N2F2S2:BBr3,-0.26404,1.09,1,0,0,0.0,0,62.63,0,12.71,0,1.24,25.78,0,0,0,0,1,0,0,3,2.4,0,2,250.51,1.73,0,2,0,0,0,3,0.833,0,0,4,0.045,0,0,0,504.81,0,0,0,0.0,0.0
43,10,C10H4N2F2S2:C18BF15,-0.37388,1.2,1,0,0,4.248,15,15.06,0,12.71,0,0.73,25.78,15,0,0,0,1,0,0,15,4.45,0,2,511.99,0.72,18,2,0,0,18,3,0.833,0,0,4,0.045,15,0,0,766.29,18,3,1,0.5,0.083
43,11,C10H4N2F2S2:BI3,-0.1563,0.97,1,0,0,0.0,0,97.88,0,12.71,0,1.49,25.78,0,0,0,0,1,0,0,3,1.92,0,2,391.51,2.71,0,2,0,0,0,3,0.833,0,0,4,0.045,0,0,0,645.81,0,0,0,0.0,0.0
43,12,C10H4N2F2S2:O2S,-0.0249,1.24,0,0,0,1.585,2,21.36,0,12.71,0,0.7,25.78,0,0,0,0,1,0,0,0,5.28,0,2,64.07,0.85,0,2,0,0,0,3,0.833,0,0,4,0.045,0,0,0,318.37,2,0,0,0.0,0.0
44,1,C17H10N2F2S3:AlCl3,-0.14844,1.1,0,0,1,0.0,0,33.33,0,11.07,0,1.16,25.78,0,0,0,0,1,0,0,3,3.28,0,2,133.33,1.89,0,2,0,0,0,5,0.714,0,0,10,0.026,0,0,0,509.83,0,0,0,0.0,0.0
44,2,C17H10N2F2S3:AlH3,-0.138,0.86,0,0,1,0.0,0,7.5,0,11.07,0,0.63,25.78,0,0,0,0,1,0,0,0,2.0,0,2,30.01,1.25,0,2,0,0,0,5,0.714,0,0,10,0.026,0,0,0,406.51,0,0,0,0.0,0.0
44,3,C17H10N2F2S3:C18F15Al,-0.16848,1.19,0,0,1,4.248,15,15.53,0,11.07,0,0.76,25.78,15,0,0,0,1,0,0,15,4.43,0,2,528.16,0.78,18,2,0,0,15,5,0.714,0,0,10,0.026,15,0,0,904.66,18,3,1,0.5,0.083
44,4,C17H10N2F2S3:C3H9Al,-0.12788,0.93,0,0,1,0.0,0,5.55,0,11.07,0,0.56,25.78,0,0,0,0,1,0,0,0,1.69,0,2,72.1,0.79,0,2,0,0,0,5,0.714,0,0,10,0.026,0,0,0,448.6,0,0,0,0.0,0.0
44,5,C17H10N2F2S3:C2H5AlCl2,-0.13548,0.99,0,0,1,0.0,0,12.7,0,11.07,0,0.71,25.78,0,0,0,0,1,0,0,2,2.5,0,2,126.95,1.02,0,2,0,0,0,5,0.714,0,0,10,0.026,0,0,0,503.45,0,0,0,0.0,0.0
44,6,C17H10N2F2S3:BH3,-0.29888,0.91,1,0,0,0.0,0,3.46,0,11.07,0,0.42,25.78,0,0,0,0,1,0,0,0,2.0,0,2,13.84,0.72,0,2,0,0,0,5,0.714,0,0,10,0.026,0,0,0,390.34,0,0,0,0.0,0.0
44,7,C17H10N2F2S3:BF3,-0.268,1.3,1,0,0,0.0,3,16.95,0,11.07,0,0.51,25.78,3,0,0,0,1,0,0,3,6.33,0,2,67.81,0.67,0,2,0,0,0,5,0.714,0,0,10,0.026,0,0,0,444.31,0,0,0,0.0,0.0
44,8,C17H10N2F2S3:BCl3,-0.29854,1.16,1,0,0,0.0,0,29.29,0,11.07,0,0.95,25.78,0,0,0,0,1,0,0,3,3.42,0,2,117.16,1.36,0,2,0,0,0,5,0.714,0,0,10,0.026,0,0,0,493.66,0,0,0,0.0,0.0
44,9,C17H10N2F2S3:BBr3,-0.2687,1.09,1,0,0,0.0,0,62.63,0,11.07,0,1.24,25.78,0,0,0,0,1,0,0,3,2.4,0,2,250.51,1.73,0,2,0,0,0,5,0.714,0,0,10,0.026,0,0,0,627.01,0,0,0,0.0,0.0
44,10,C17H10N2F2S3:C18BF15,-0.37336,1.2,1,0,0,4.248,15,15.06,0,11.07,0,0.73,25.78,15,0,0,0,1,0,0,15,4.45,0,2,511.99,0.72,18,2,0,0,18,5,0.714,0,0,10,0.026,15,0,0,888.49,18,3,1,0.5,0.083
44,11,C17H10N2F2S3:BI3,-0.17062,0.97,1,0,0,0.0,0,97.88,0,11.07,0,1.49,25.78,0,0,0,0,1,0,0,3,1.92,0,2,391.51,2.71,0,2,0,0,0,5,0.714,0,0,10,0.026,0,0,0,768.01,0,0,0,0.0,0.0
44,12,C17H10N2F2S3:O2S,-0.02672,1.24,0,0,0,1.585,2,21.36,0,11.07,0,0.7,25.78,0,0,0,0,1,0,0,0,5.28,0,2,64.07,0.85,0,2,0,0,0,5,0.714,0,0,10,0.026,0,0,0,440.57,2,0,0,0.0,0.0
45,2,C4H5N:AlH3,-0.11308,0.86,0,0,1,0.0,0,7.5,0,6.71,1,0.63,15.79,0,0,0,1,2,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,1.0,0,0,5,0.0,0,0,0,97.11,0,0,0,0.0,0.0
45,4,C4H5N:C3H9Al,-0.10308,0.93,0,0,1,0.0,0,5.55,0,6.71,1,0.56,15.79,0,0,0,1,2,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,1.0,0,0,5,0.0,0,0,0,139.2,0,0,0,0.0,0.0
45,6,C4H5N:BH3,-0.29226,0.91,1,0,0,0.0,0,3.46,0,6.71,1,0.42,15.79,0,0,0,1,2,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,1.0,0,0,5,0.0,0,0,0,80.94,0,0,0,0.0,0.0
45,7,C4H5N:BF3,-0.18884,1.3,1,0,0,0.0,3,16.95,0,6.71,1,0.51,15.79,3,0,0,1,2,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,1.0,0,0,5,0.0,0,0,0,134.91,0,0,0,0.0,0.0
45,8,C4H5N:BCl3,-0.29762,1.16,1,0,0,0.0,0,29.29,0,6.71,1,0.95,15.79,0,0,0,1,2,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,1.0,0,0,5,0.0,0,0,0,184.26,0,0,0,0.0,0.0
45,9,C4H5N:BBr3,-0.2945,1.09,1,0,0,0.0,0,62.63,0,6.71,1,1.24,15.79,0,0,0,1,2,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,1.0,0,0,5,0.0,0,0,0,317.61,0,0,0,0.0,0.0
45,10,C4H5N:C18BF15,-0.34534,1.2,1,0,0,4.248,15,15.06,0,6.71,1,0.73,15.79,15,0,0,1,2,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,1.0,0,0,5,0.0,15,0,0,579.09,18,3,1,0.5,0.083
45,11,C4H5N:BI3,-0.27086,0.97,1,0,0,0.0,0,97.88,0,6.71,1,1.49,15.79,0,0,0,1,2,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,1.0,0,0,5,0.0,0,0,0,458.61,0,0,0,0.0,0.0
46,1,C5H7N:AlCl3,-0.13912,1.1,0,0,1,0.0,0,33.33,0,6.24,1,1.16,4.93,0,0,0,0,2,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.833,0,0,7,0.0,0,0,0,214.46,0,0,0,0.0,0.0
46,2,C5H7N:AlH3,-0.1099,0.86,0,0,1,0.0,0,7.5,0,6.24,1,0.63,4.93,0,0,0,0,2,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.833,0,0,7,0.0,0,0,0,111.14,0,0,0,0.0,0.0
46,3,C5H7N:C18F15Al,-0.14164,1.19,0,0,1,4.248,15,15.53,0,6.24,1,0.76,4.93,15,0,0,0,2,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.833,0,0,7,0.0,15,0,0,609.29,18,3,1,0.5,0.083
46,4,C5H7N:C3H9Al,-0.09026,0.93,0,0,1,0.0,0,5.55,0,6.24,1,0.56,4.93,0,0,0,0,2,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.833,0,0,7,0.0,0,0,0,153.23,0,0,0,0.0,0.0
46,5,C5H7N:C2H5AlCl2,-0.12562,0.99,0,0,1,0.0,0,12.7,0,6.24,1,0.71,4.93,0,0,0,0,2,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.833,0,0,7,0.0,0,0,0,208.08,0,0,0,0.0,0.0
46,6,C5H7N:BH3,-0.2806,0.91,1,0,0,0.0,0,3.46,0,6.24,1,0.42,4.93,0,0,0,0,2,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.833,0,0,7,0.0,0,0,0,94.97,0,0,0,0.0,0.0
46,7,C5H7N:BF3,-0.1981,1.3,1,0,0,0.0,3,16.95,0,6.24,1,0.51,4.93,3,0,0,0,2,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.833,0,0,7,0.0,0,0,0,148.94,0,0,0,0.0,0.0
46,8,C5H7N:BCl3,-0.28226,1.16,1,0,0,0.0,0,29.29,0,6.24,1,0.95,4.93,0,0,0,0,2,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.833,0,0,7,0.0,0,0,0,198.29,0,0,0,0.0,0.0
46,9,C5H7N:BBr3,-0.27586,1.09,1,0,0,0.0,0,62.63,0,6.24,1,1.24,4.93,0,0,0,0,2,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,0.833,0,0,7,0.0,0,0,0,331.64,0,0,0,0.0,0.0
46,11,C5H7N:BI3,-0.25222,0.97,1,0,0,0.0,0,97.88,0,6.24,1,1.49,4.93,0,0,0,0,2,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.833,0,0,7,0.0,0,0,0,472.64,0,0,0,0.0,0.0
47,1,C5H7N:AlCl3,-0.15092,1.1,0,0,1,0.0,0,33.33,0,6.24,0,1.16,12.03,0,0,0,1,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.0,0,0,7,0.0,0,0,0,214.46,0,0,0,0.0,0.0
47,2,C5H7N:AlH3,-0.1358,0.86,0,0,1,0.0,0,7.5,0,6.24,0,0.63,12.03,0,0,0,1,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.0,0,0,7,0.0,0,0,0,111.14,0,0,0,0.0,0.0
47,3,C5H7N:C18F15Al,-0.1589,1.19,0,0,1,4.248,15,15.53,0,6.24,0,0.76,12.03,15,0,0,1,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.0,0,0,7,0.0,15,0,0,609.29,18,3,1,0.5,0.083
47,4,C5H7N:C3H9Al,-0.12482,0.93,0,0,1,0.0,0,5.55,0,6.24,0,0.56,12.03,0,0,0,1,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.0,0,0,7,0.0,0,0,0,153.23,0,0,0,0.0,0.0
47,5,C5H7N:C2H5AlCl2,-0.13756,0.99,0,0,1,0.0,0,12.7,0,6.24,0,0.71,12.03,0,0,0,1,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.0,0,0,7,0.0,0,0,0,208.08,0,0,0,0.0,0.0
47,6,C5H7N:BH3,-0.31618,0.91,1,0,0,0.0,0,3.46,0,6.24,0,0.42,12.03,0,0,0,1,0,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.0,0,0,7,0.0,0,0,0,94.97,0,0,0,0.0,0.0
47,7,C5H7N:BF3,-0.26432,1.3,1,0,0,0.0,3,16.95,0,6.24,0,0.51,12.03,3,0,0,1,0,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.0,0,0,7,0.0,0,0,0,148.94,0,0,0,0.0,0.0
47,8,C5H7N:BCl3,-0.30818,1.16,1,0,0,0.0,0,29.29,0,6.24,0,0.95,12.03,0,0,0,1,0,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.0,0,0,7,0.0,0,0,0,198.29,0,0,0,0.0,0.0
47,9,C5H7N:BBr3,-0.29994,1.09,1,0,0,0.0,0,62.63,0,6.24,0,1.24,12.03,0,0,0,1,0,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,0.0,0,0,7,0.0,0,0,0,331.64,0,0,0,0.0,0.0
47,10,C5H7N:C18BF15,-0.35104,1.2,1,0,0,4.248,15,15.06,0,6.24,0,0.73,12.03,15,0,0,1,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.0,0,0,7,0.0,15,0,0,593.12,18,3,1,0.5,0.083
47,11,C5H7N:BI3,-0.27818,0.97,1,0,0,0.0,0,97.88,0,6.24,0,1.49,12.03,0,0,0,1,0,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.0,0,0,7,0.0,0,0,0,472.64,0,0,0,0.0,0.0
47,12,C5H7N:O2S,-0.1251,1.24,0,0,0,1.585,2,21.36,0,6.24,0,0.7,12.03,0,0,0,1,0,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,1,0.0,0,0,7,0.0,0,0,0,145.2,2,0,0,0.0,0.0
48,1,C6H9N:AlCl3,-0.1389,1.1,0,0,1,0.0,0,33.33,0,5.95,0,1.16,3.24,0,0,0,0,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.0,0,0,9,0.0,0,0,0,228.49,0,0,0,0.0,0.0
48,2,C6H9N:AlH3,-0.12176,0.86,0,0,1,0.0,0,7.5,0,5.95,0,0.63,3.24,0,0,0,0,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.0,0,0,9,0.0,0,0,0,125.17,0,0,0,0.0,0.0
48,3,C6H9N:C18F15Al,-0.14876,1.19,0,0,1,4.248,15,15.53,0,5.95,0,0.76,3.24,15,0,0,0,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.0,0,0,9,0.0,15,0,0,623.32,18,3,1,0.5,0.083
48,4,C6H9N:C3H9Al,-0.11248,0.93,0,0,1,0.0,0,5.55,0,5.95,0,0.56,3.24,0,0,0,0,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.0,0,0,9,0.0,0,0,0,167.26,0,0,0,0.0,0.0
48,5,C6H9N:C2H5AlCl2,-0.12606,0.99,0,0,1,0.0,0,12.7,0,5.95,0,0.71,3.24,0,0,0,0,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.0,0,0,9,0.0,0,0,0,222.11,0,0,0,0.0,0.0
48,6,C6H9N:BH3,-0.30038,0.91,1,0,0,0.0,0,3.46,0,5.95,0,0.42,3.24,0,0,0,0,0,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.0,0,0,9,0.0,0,0,0,109.0,0,0,0,0.0,0.0
48,7,C6H9N:BF3,-0.258,1.3,1,0,0,0.0,3,16.95,0,5.95,0,0.51,3.24,3,0,0,0,0,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.0,0,0,9,0.0,0,0,0,162.97,0,0,0,0.0,0.0
48,8,C6H9N:BCl3,-0.28906,1.16,1,0,0,0.0,0,29.29,0,5.95,0,0.95,3.24,0,0,0,0,0,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.0,0,0,9,0.0,0,0,0,212.32,0,0,0,0.0,0.0
48,9,C6H9N:BBr3,-0.27952,1.09,1,0,0,0.0,0,62.63,0,5.95,0,1.24,3.24,0,0,0,0,0,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,0.0,0,0,9,0.0,0,0,0,345.67,0,0,0,0.0,0.0
48,10,C6H9N:C18BF15,-0.3393,1.2,1,0,0,4.248,15,15.06,0,5.95,0,0.73,3.24,15,0,0,0,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.0,0,0,9,0.0,15,0,0,607.15,18,3,1,0.5,0.083
48,11,C6H9N:BI3,-0.25926,0.97,1,0,0,0.0,0,97.88,0,5.95,0,1.49,3.24,0,0,0,0,0,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.0,0,0,9,0.0,0,0,0,486.67,0,0,0,0.0,0.0
48,12,C6H9N:O2S,-0.16008,1.24,0,0,0,1.585,2,21.36,0,5.95,0,0.7,3.24,0,0,0,0,0,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,1,0.0,0,0,9,0.0,0,0,0,159.23,2,0,0,0.0,0.0
49,1,C6H9N:AlCl3,-0.14898,1.1,0,0,1,0.0,0,33.33,0,5.95,1,1.16,15.79,0,0,0,1,0,0,0,3,3.28,6,0,133.33,1.89,0,0,0,0,0,1,0.714,0,0,9,0.0,0,0,0,228.49,0,0,0,0.0,0.0
49,2,C6H9N:AlH3,-0.12524,0.86,0,0,1,0.0,0,7.5,0,5.95,1,0.63,15.79,0,0,0,1,0,0,0,0,2.0,6,0,30.01,1.25,0,0,0,0,0,1,0.714,0,0,9,0.0,0,0,0,125.17,0,0,0,0.0,0.0
49,3,C6H9N:C18F15Al,-0.15402,1.19,0,0,1,4.248,15,15.53,0,5.95,1,0.76,15.79,15,0,0,1,0,0,0,15,4.43,6,0,528.16,0.78,18,0,0,0,15,1,0.714,0,0,9,0.0,15,0,0,623.32,18,3,1,0.5,0.083
49,4,C6H9N:C3H9Al,-0.10432,0.93,0,0,1,0.0,0,5.55,0,5.95,1,0.56,15.79,0,0,0,1,0,0,0,0,1.69,6,0,72.1,0.79,0,0,0,0,0,1,0.714,0,0,9,0.0,0,0,0,167.26,0,0,0,0.0,0.0
49,5,C6H9N:C2H5AlCl2,-0.1378,0.99,0,0,1,0.0,0,12.7,0,5.95,1,0.71,15.79,0,0,0,1,0,0,0,2,2.5,6,0,126.95,1.02,0,0,0,0,0,1,0.714,0,0,9,0.0,0,0,0,222.11,0,0,0,0.0,0.0
49,6,C6H9N:BH3,-0.30392,0.91,1,0,0,0.0,0,3.46,0,5.95,1,0.42,15.79,0,0,0,1,0,0,0,0,2.0,6,0,13.84,0.72,0,0,0,0,0,1,0.714,0,0,9,0.0,0,0,0,109.0,0,0,0,0.0,0.0
49,7,C6H9N:BF3,-0.2296,1.3,1,0,0,0.0,3,16.95,0,5.95,1,0.51,15.79,3,0,0,1,0,0,0,3,6.33,6,0,67.81,0.67,0,0,0,0,0,1,0.714,0,0,9,0.0,0,0,0,162.97,0,0,0,0.0,0.0
49,8,C6H9N:BCl3,-0.2971,1.16,1,0,0,0.0,0,29.29,0,5.95,1,0.95,15.79,0,0,0,1,0,0,0,3,3.42,6,0,117.16,1.36,0,0,0,0,0,1,0.714,0,0,9,0.0,0,0,0,212.32,0,0,0,0.0,0.0
49,9,C6H9N:BBr3,-0.29312,1.09,1,0,0,0.0,0,62.63,0,5.95,1,1.24,15.79,0,0,0,1,0,0,0,3,2.4,6,0,250.51,1.73,0,0,0,0,0,1,0.714,0,0,9,0.0,0,0,0,345.67,0,0,0,0.0,0.0
49,10,C6H9N:C18BF15,-0.34458,1.2,1,0,0,4.248,15,15.06,0,5.95,1,0.73,15.79,15,0,0,1,0,0,0,15,4.45,6,0,511.99,0.72,18,0,0,0,18,1,0.714,0,0,9,0.0,15,0,0,607.15,18,3,1,0.5,0.083
49,11,C6H9N:BI3,-0.27014,0.97,1,0,0,0.0,0,97.88,0,5.95,1,1.49,15.79,0,0,0,1,0,0,0,3,1.92,6,0,391.51,2.71,0,0,0,0,0,1,0.714,0,0,9,0.0,0,0,0,486.67,0,0,0,0.0,0.0
50,1,C4H3NF2:AlCl3,-0.13104,1.1,0,0,1,0.0,0,33.33,0,10.31,1,1.16,15.79,0,0,0,1,0,0,0,3,3.28,0,2,133.33,1.89,0,2,0,0,0,1,0.714,0,0,3,0.0,0,0,0,236.41,0,0,0,0.0,0.0
50,2,C4H3NF2:AlH3,-0.11022,0.86,0,0,1,0.0,0,7.5,0,10.31,1,0.63,15.79,0,0,0,1,0,0,0,0,2.0,0,2,30.01,1.25,0,2,0,0,0,1,0.714,0,0,3,0.0,0,0,0,133.09,0,0,0,0.0,0.0
50,3,C4H3NF2:C18F15Al,-0.14378,1.19,0,0,1,4.248,15,15.53,0,10.31,1,0.76,15.79,15,0,0,1,0,0,0,15,4.43,0,2,528.16,0.78,18,2,0,0,15,1,0.714,0,0,3,0.0,15,0,0,631.24,18,3,1,0.5,0.083
50,4,C4H3NF2:C3H9Al,-0.08894,0.93,0,0,1,0.0,0,5.55,0,10.31,1,0.56,15.79,0,0,0,1,0,0,0,0,1.69,0,2,72.1,0.79,0,2,0,0,0,1,0.714,0,0,3,0.0,0,0,0,175.18,0,0,0,0.0,0.0
50,5,C4H3NF2:C2H5AlCl2,-0.12188,0.99,0,0,1,0.0,0,12.7,0,10.31,1,0.71,15.79,0,0,0,1,0,0,0,2,2.5,0,2,126.95,1.02,0,2,0,0,0,1,0.714,0,0,3,0.0,0,0,0,230.03,0,0,0,0.0,0.0
50,6,C4H3NF2:BH3,-0.26972,0.91,1,0,0,0.0,0,3.46,0,10.31,1,0.42,15.79,0,0,0,1,0,0,0,0,2.0,0,2,13.84,0.72,0,2,0,0,0,1,0.714,0,0,3,0.0,0,0,0,116.92,0,0,0,0.0,0.0
50,7,C4H3NF2:BF3,-0.01534,1.3,1,0,0,0.0,3,16.95,0,10.31,1,0.51,15.79,3,0,0,1,0,0,0,3,6.33,0,2,67.81,0.67,0,2,0,0,0,1,0.714,0,0,3,0.0,0,0,0,170.89,0,0,0,0.0,0.0
50,8,C4H3NF2:BCl3,-0.0149,1.16,1,0,0,0.0,0,29.29,0,10.31,1,0.95,15.79,0,0,0,1,0,0,0,3,3.42,0,2,117.16,1.36,0,2,0,0,0,1,0.714,0,0,3,0.0,0,0,0,220.24,0,0,0,0.0,0.0
50,9,C4H3NF2:BBr3,-0.0164,1.09,1,0,0,0.0,0,62.63,0,10.31,1,1.24,15.79,0,0,0,1,0,0,0,3,2.4,0,2,250.51,1.73,0,2,0,0,0,1,0.714,0,0,3,0.0,0,0,0,353.59,0,0,0,0.0,0.0
50,10,C4H3NF2:C18BF15,-0.31982,1.2,1,0,0,4.248,15,15.06,0,10.31,1,0.73,15.79,15,0,0,1,0,0,0,15,4.45,0,2,511.99,0.72,18,2,0,0,18,1,0.714,0,0,3,0.0,15,0,0,615.07,18,3,1,0.5,0.083
50,11,C4H3NF2:BI3,-0.0039,0.97,1,0,0,0.0,0,97.88,0,10.31,1,1.49,15.79,0,0,0,1,0,0,0,3,1.92,0,2,391.51,2.71,0,2,0,0,0,1,0.714,0,0,3,0.0,0,0,0,494.59,0,0,0,0.0,0.0
51,2,C7H11N:AlH3,-0.10998,0.86,0,0,1,0.0,0,7.5,0,5.75,1,0.63,4.93,0,0,0,0,0,0,0,0,2.0,6,0,30.01,1.25,0,0,0,0,0,1,0.625,0,0,11,0.0,0,0,0,139.2,0,0,0,0.0,0.0
51,3,C7H11N:C18F15Al,-0.14878,1.19,0,0,1,4.248,15,15.53,0,5.75,1,0.76,4.93,15,0,0,0,0,0,0,15,4.43,6,0,528.16,0.78,18,0,0,0,15,1,0.625,0,0,11,0.0,15,0,0,637.35,18,3,1,0.5,0.083
51,4,C7H11N:C3H9Al,-0.09028,0.93,0,0,1,0.0,0,5.55,0,5.75,1,0.56,4.93,0,0,0,0,0,0,0,0,1.69,6,0,72.1,0.79,0,0,0,0,0,1,0.625,0,0,11,0.0,0,0,0,181.29,0,0,0,0.0,0.0
51,5,C7H11N:C2H5AlCl2,-0.1177,0.99,0,0,1,0.0,0,12.7,0,5.75,1,0.71,4.93,0,0,0,0,0,0,0,2,2.5,6,0,126.95,1.02,0,0,0,0,0,1,0.625,0,0,11,0.0,0,0,0,236.14,0,0,0,0.0,0.0
51,6,C7H11N:BH3,-0.28924,0.91,1,0,0,0.0,0,3.46,0,5.75,1,0.42,4.93,0,0,0,0,0,0,0,0,2.0,6,0,13.84,0.72,0,0,0,0,0,1,0.625,0,0,11,0.0,0,0,0,123.03,0,0,0,0.0,0.0
51,7,C7H11N:BF3,-0.22918,1.3,1,0,0,0.0,3,16.95,0,5.75,1,0.51,4.93,3,0,0,0,0,0,0,3,6.33,6,0,67.81,0.67,0,0,0,0,0,1,0.625,0,0,11,0.0,0,0,0,177.0,0,0,0,0.0,0.0
51,8,C7H11N:BCl3,-0.28098,1.16,1,0,0,0.0,0,29.29,0,5.75,1,0.95,4.93,0,0,0,0,0,0,0,3,3.42,6,0,117.16,1.36,0,0,0,0,0,1,0.625,0,0,11,0.0,0,0,0,226.35,0,0,0,0.0,0.0
