#SMILES,BF3_Affinity,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nBridgehead,nH,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,HybRatio,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,nHRing,n5HRing,n6HRing,n7HRing,naRing,n5aRing,n6aRing,naHRing,n5aHRing,n6aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,nAHRing,n5AHRing,n6AHRing,n7AHRing,nFRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,nG12FRing,nFHRing,n8FHRing,n11FHRing,nFARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,nG12FARing,nFAHRing,n8FAHRing,n11FAHRing,nRot,RotRatio,SLogP,SMR,Vabc,MW,AMW
C1=CC=NC=C1,128.08,0,6,6,11,6,0,5,5,1,0,0,0,0,0,0,0,0,11,6,5,0,0,6,6,8,3,0,0,2,3,0,0,0,0,0,0,7,6.585796353,7.112533076,10.88273853,10.50588235,10.628,7.655068862,12.32896237,0.636363636,0.598708759,0.646593916,0.989339866,0.955080214,0.966181818,0.695915351,1.120814761,6.01,0.545454545,1,0,12.783965,6.156035,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0816,24.237,74.86730987,79.04219916,7.185654469
C1=CC=C(C=C1)C2=CC=NC=C2,129.5,0,12,12,21,12,0,9,11,1,0,0,0,0,0,0,0,0,22,13,10,0,0,12,12,16,6,0,0,2,7,2,0,0,0,0,0,13.66666667,12.92148864,14.19618868,20.65841224,19.95686275,20.148,15.25217784,23.15954166,0.650793651,0.615308983,0.676008985,0.983733916,0.950326797,0.959428571,0.726294183,1.102835317,37.01,0.571428571,1,0,25.471137,10.168863,2,0,0,0,2,0,1,0,1,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076923077,2.7486,49.673,147.4773854,155.0734993,7.384452347
CC1=CN=CC=C1,130.93,0,6,6,14,7,0,7,6,1,0,0,0,0,0,0,0,0,14,7,8,0,0,6,6,11,3,0,0,2,2,1,1,0,0,0,0.166666667,8.333333333,7.753642494,8.654360879,13.77057538,13.23137255,13.388,9.453623353,15.74425202,0.595238095,0.553831607,0.618168634,0.983612527,0.945098039,0.956285714,0.675258811,1.12458943,7.01,0.428571429,1,0,15.787551,8.162449,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39002,28.974,92.1632951,93.05784922,6.64698923
CC(C)(C)C1=CC=NC=C1,133.93,0,6,6,23,10,0,13,9,1,0,0,0,0,0,0,0,0,23,10,17,0,0,6,6,20,3,0,0,2,2,1,3,0,0,1,0.444444444,12.33333333,11.25718092,13.27984429,22.43408594,21.40784314,21.668,14.84928683,25.99012096,0.536231884,0.489442649,0.577384534,0.975395041,0.930775789,0.942086957,0.645621166,1.130005259,10.01,0.260869565,1,0,24.798309,14.181691,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3791,42.937,144.0512508,135.1047994,5.874121714
CC1=CC=NC=C1,134.17,0,6,6,14,7,0,7,6,1,0,0,0,0,0,0,0,0,14,7,8,0,0,6,6,11,3,0,0,2,2,1,1,0,0,0,0.166666667,8.333333333,7.753642494,8.654360879,13.77057538,13.23137255,13.388,9.453623353,15.74425202,0.595238095,0.553831607,0.618168634,0.983612527,0.945098039,0.956285714,0.675258811,1.12458943,7.01,0.428571429,1,0,15.787551,8.162449,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39002,28.974,92.1632951,93.05784922,6.64698923
COC1=CC=NC=C1,135.27,0,6,6,15,8,0,7,6,1,1,0,0,0,0,0,0,0,15,8,9,0,0,6,6,12,3,0,0,2,3,0,0,0,0,0,0.166666667,9.666666667,9.085671468,9.369159984,15.10123816,14.58039216,14.788,9.933862874,16.95363809,0.644444444,0.605711431,0.624610666,1.006749211,0.972026144,0.985866667,0.662257525,1.130242539,8.02,0.4,2,0,16.589551,9.898449,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,1.0902,30.789,100.953522,109.0527638,7.270184256
CN(C)C1=CN=CC=C1,136.68,0,6,6,19,9,0,10,7,2,0,0,0,0,0,0,0,0,19,9,13,0,0,6,6,16,3,0,0,2,3,0,0,0,0,0,0.285714286,11,10.17159271,11.22506615,18.76547706,18.01176471,18.256,12.31013772,21.65792474,0.578947368,0.535346985,0.590792955,0.987656687,0.947987616,0.960842105,0.647901986,1.139890776,9.02,0.315789474,2,0,20.55793,12.88207,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111111111,1.1476,38.564,120.4560409,122.0843983,6.425494648
C1COCCN1C2=CC=NC=C2,144.47,0,6,6,24,12,0,12,9,2,1,0,0,0,0,0,0,0,25,13,19,0,0,6,6,22,3,0,0,2,3,0,4,0,0,0,0.444444444,14.66666667,13.67146782,14.48169306,23.98397669,23.08627451,23.416,15.58893174,27.28260046,0.611111111,0.569644493,0.603403877,0.999332362,0.961928105,0.975666667,0.649538822,1.136775019,37.03,0.5,3,0,26.033516,16.624484,2,0,0,0,2,0,2,0,2,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076923077,0.9182,47.269,151.4817794,164.094963,6.837290125
CN(C)C1=CC=NC=C1,151.55,0,6,6,19,9,0,10,7,2,0,0,0,0,0,0,0,0,19,9,13,0,0,6,6,16,3,0,0,2,3,0,0,0,0,0,0.285714286,11,10.17159271,11.22506615,18.76547706,18.01176471,18.256,12.31013772,21.65792474,0.578947368,0.535346985,0.590792955,0.987656687,0.947987616,0.960842105,0.647901986,1.139890776,9.02,0.315789474,2,0,20.55793,12.88207,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111111111,1.1476,38.564,120.4560409,122.0843983,6.425494648
C1=CSC=N1,118.35,0,5,5,8,5,0,3,3,1,0,1,0,0,0,0,0,0,8,5,3,0,0,5,5,6,2,0,0,2,0,0,0,0,0,0,0,7.333333333,7.087170094,5.757760024,8.071740714,7.792156863,7.844,6.593041317,8.83372015,0.916666667,0.885896262,0.719720003,1.008967589,0.974019608,0.9805,0.824130165,1.104215019,5.02,0.625,2,0,11.010379,6.609621,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1431,22.114,61.42082285,84.9986201,10.62482751
C1CCC2=NCCCN2CC1,159.36,2,0,0,27,11,0,16,9,2,0,0,0,0,0,0,0,0,28,12,27,1,0,0,1,27,1,0,0,1,0,0,3,5,0,0,0.888888889,14,12.67513113,14.85054956,26.42898762,25.18823529,25.536,16.7058012,30.90379368,0.518518519,0.469449301,0.550020354,0.978851393,0.932897603,0.945777778,0.618733378,1.144584951,34.02,0.407407407,2,0,27.898688,18.901312,2,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,2,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1.6646,46.96,158.8644703,152.1313485,5.634494389
C(C#N)Cl,44,0,0,0,6,4,0,2,2,1,0,0,0,0,1,0,0,1,5,3,4,0,1,0,1,4,0,1,0,0,0,0,1,0,0,0,1,6.333333333,6.285488302,4.390647262,6.316460306,6.156862745,6.12,4.762626347,6.85765175,1.055555556,1.047581384,0.731774544,1.052743384,1.026143791,1.02,0.793771058,1.142941958,3.02,0,1,0,7.953586,3.086414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74878,16.333,64.08334013,74.98757674,12.49792946
COCC#N,52.07,0,0,0,10,5,0,5,3,1,1,0,0,0,0,0,0,0,9,4,8,0,1,0,1,8,0,1,0,0,0,0,1,0,0,0,1,6.333333333,5.917825327,5.82733218,10.21340131,9.854901961,10.028,6.135308383,11.53834845,0.633333333,0.591782533,0.582733218,1.021340131,0.985490196,1.0028,0.613530838,1.153834845,4.02,0,2,0,10.245965,7.322035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.15638,17.489,74.95848427,71.03711378,7.103711378
CSCC#N,52.68,0,0,0,10,5,0,5,3,1,0,1,0,0,0,0,0,0,9,4,8,0,1,0,1,8,0,1,0,0,0,0,1,0,0,0,1,7.666666667,7.255016235,6.299587828,9.959577567,9.517647059,9.604,7.391595808,11.2490098,0.766666667,0.725501624,0.629958783,0.995957757,0.951764706,0.9604,0.739159581,1.12490098,4.02,0,2,0,12.343965,8.046035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.87298,23.995,84.6772818,87.01427016,8.701427016
C(CCl)C#N,53.09,0,0,0,9,5,0,4,3,1,0,0,0,0,1,0,0,1,8,4,7,0,1,0,1,7,0,1,0,0,0,0,1,1,0,0,1,7.666666667,7.453334443,5.932475066,9.20429716,8.882352941,8.88,6.561180838,10.2729414,0.851851852,0.828148271,0.659163896,1.022699684,0.986928105,0.986666667,0.729020093,1.141437933,4.02,0,1,0,10.957172,5.092828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,1.13888,20.95,81.37932535,89.00322681,9.889247423
CC1=CC=CC=C1C#N,54.38,0,6,6,16,9,0,7,8,1,0,0,0,0,0,0,0,0,16,9,9,0,1,6,7,12,3,1,0,0,4,2,1,0,0,0,0.142857143,10.33333333,9.753642494,10.65436088,15.77057538,15.23137255,15.388,11.45362335,17.74425202,0.645833333,0.609602656,0.665897555,0.985660961,0.951960784,0.96175,0.71585146,1.109015751,9.01,0.375,1,0,19.127551,7.592449,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8667,35.894,121.4823476,117.0578492,7.316115577
CSC#N,55.3,0,0,0,7,4,0,3,2,1,0,1,0,0,0,0,0,0,6,3,5,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,6.333333333,6.087170094,4.757760024,7.071740714,6.792156863,6.844,5.593041317,7.83372015,0.904761905,0.869595728,0.679680003,1.010248673,0.970308123,0.977714286,0.799005902,1.119102879,3.02,0,2,0,9.340379,6.039621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83048,19.128,67.38129657,72.9986201,10.4283743
C1=CC=C(C=C1)C#N,55.44,0,6,6,13,8,0,5,7,1,0,0,0,0,0,0,0,0,13,8,6,0,1,6,7,9,3,1,0,0,5,1,0,0,0,0,0,9,8.585796353,9.112533076,12.88273853,12.50588235,12.628,9.655068862,14.32896237,0.692307692,0.660445873,0.700964083,0.990979887,0.96199095,0.971384615,0.742697605,1.102227875,8.01,0.461538462,1,0,16.123965,5.586035,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55828,31.157,104.1863624,103.0421992,7.926323012
C1=CC=C(C=C1)CC#N,56.61,0,6,6,16,9,0,7,8,1,0,0,0,0,0,0,0,0,16,9,9,0,1,6,7,12,3,1,0,0,5,1,0,1,0,0,0.142857143,10.33333333,9.753642494,10.65436088,15.77057538,15.23137255,15.388,11.45362335,17.74425202,0.645833333,0.609602656,0.665897555,0.985660961,0.951960784,0.96175,0.71585146,1.109015751,9.01,0.375,1,0,19.127551,7.592449,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111111111,1.75268,35.759,121.4823476,117.0578492,7.316115577
CC1=CC=C(C=C1)C#N,58.05,0,6,6,16,9,0,7,8,1,0,0,0,0,0,0,0,0,16,9,9,0,1,6,7,12,3,1,0,0,4,2,1,0,0,0,0.142857143,10.33333333,9.753642494,10.65436088,15.77057538,15.23137255,15.388,11.45362335,17.74425202,0.645833333,0.609602656,0.665897555,0.985660961,0.951960784,0.96175,0.71585146,1.109015751,9.01,0.375,1,0,19.127551,7.592449,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8667,35.894,121.4823476,117.0578492,7.316115577
COC1=CC=C(C=C1)C#N,59.11,0,6,6,17,10,0,7,8,1,1,0,0,0,0,0,0,0,17,10,10,0,1,6,7,13,3,1,0,0,5,1,0,0,0,0,0.142857143,11.66666667,11.08567147,11.36915998,17.10123816,16.58039216,16.788,11.93386287,18.95363809,0.68627451,0.652098322,0.668774117,1.005955186,0.975317186,0.987529412,0.701991934,1.114919888,10.02,0.352941176,2,0,19.929551,9.328449,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,1.56688,37.709,130.2725746,133.0527638,7.826633167
CC(C)C#N,60.07,0,0,0,12,5,0,7,4,1,0,0,0,0,0,0,0,0,11,4,10,0,1,0,1,10,0,1,0,0,0,0,2,0,1,0,1,6.333333333,5.753642494,6.654360879,11.77057538,11.23137255,11.388,7.453623353,13.74425202,0.527777778,0.479470208,0.554530073,0.980881282,0.935947712,0.949,0.621135279,1.145354335,4.01,0,1,0,12.447551,7.592449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16598,20.451,83.46424255,69.05784922,5.754820769
CC#N,60.39,0,0,0,6,3,0,3,2,1,0,0,0,0,0,0,0,0,5,2,4,0,1,0,1,4,0,1,0,0,0,0,1,0,0,0,1,3.666666667,3.417950212,3.570705272,5.994901675,5.780392157,5.868,3.856514371,6.913672726,0.611111111,0.569658369,0.595117545,0.999150279,0.963398693,0.978,0.642752395,1.152278788,2.01,0,1,0,6.440379,3.579621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52988,11.287,48.8722721,41.0265491,6.837758183
C1C2CC3CC1CC(C2)(C3)C#N,60.5,0,0,0,27,12,4,15,11,1,0,0,0,0,0,0,0,0,29,14,28,0,1,0,1,28,0,1,0,0,0,0,0,6,3,1,1,14.66666667,13.42502706,15.82167209,26.3219228,25.13333333,25.428,17.64784132,30.4054106,0.543209877,0.497223224,0.585987855,0.97488603,0.930864198,0.941777778,0.653623752,1.126126319,64.01,0.37037037,1,0,29.471895,15.618105,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.72638,46.218,163.6667623,161.1204495,5.967424055
CCCCC#N,60.75,0,0,0,15,6,0,9,5,1,0,0,0,0,0,0,0,0,14,5,13,0,1,0,1,13,0,1,0,0,0,0,1,3,0,0,1,7.666666667,6.921488635,8.196188683,14.65841224,13.95686275,14.148,9.252177844,17.15954166,0.511111111,0.461432576,0.546412579,0.977227482,0.930457516,0.9432,0.616811856,1.143969444,5.01,0,1,0,15.451137,9.598863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1.70018,25.138,100.7602278,83.07349929,5.538233286
CC(C)(C)C#N,60.92,0,0,0,15,6,0,9,5,1,0,0,0,0,0,0,0,0,14,5,13,0,1,0,1,13,0,1,0,0,0,0,3,0,0,1,1,7.666666667,6.921488635,8.196188683,14.65841224,13.95686275,14.148,9.252177844,17.15954166,0.511111111,0.461432576,0.546412579,0.977227482,0.930457516,0.9432,0.616811856,1.143969444,5.01,0,1,0,15.451137,9.598863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55608,25.068,100.7602278,83.07349929,5.538233286
CCC#N,60.95,0,0,0,9,4,0,5,3,1,0,0,0,0,0,0,0,0,8,3,7,0,1,0,1,7,0,1,0,0,0,0,1,1,0,0,1,5,4.585796353,5.112533076,8.882738529,8.505882353,8.628,5.655068862,10.32896237,0.555555556,0.509532928,0.568059231,0.986970948,0.945098039,0.958666667,0.628340985,1.147662486,3.01,0,1,0,9.443965,5.586035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91998,15.904,66.16825732,55.04219916,6.115799907
C1CCC(CC1)C#N,61.16,0,0,0,19,8,0,11,7,1,0,0,0,0,0,0,0,0,19,8,18,0,1,0,1,18,0,1,0,0,0,0,0,5,1,0,1,10,9.089334776,10.73801649,18.54624909,17.68235294,17.908,12.05073234,21.57483131,0.526315789,0.478386041,0.565158762,0.976118373,0.930650155,0.942526316,0.63424907,1.135517437,8.01,0.315789474,1,0,20.124723,11.605277,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09028,32.188,122.9957393,109.0891494,5.741534176
CCCC#N,61.18,0,0,0,12,5,0,7,4,1,0,0,0,0,0,0,0,0,11,4,10,0,1,0,1,10,0,1,0,0,0,0,1,2,0,0,1,6.333333333,5.753642494,6.654360879,11.77057538,11.23137255,11.388,7.453623353,13.74425202,0.527777778,0.479470208,0.554530073,0.980881282,0.935947712,0.949,0.621135279,1.145354335,4.01,0,1,0,12.447551,7.592449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,1.31008,20.521,83.46424255,69.05784922,5.754820769
C1CC1C#N,63.17,0,0,0,10,5,0,5,4,1,0,0,0,0,0,0,0,0,10,5,9,0,1,0,1,9,0,1,0,0,0,0,0,2,1,0,1,6,5.585796353,6.112533076,9.882738529,9.505882353,9.628,6.655068862,11.32896237,0.6,0.558579635,0.611253308,0.988273853,0.950588235,0.9628,0.665506886,1.132896237,5.01,0.3,1,0,11.113965,5.586035,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91998,18.337,71.1077836,67.04219916,6.704219916
CN(C)C#N,77.23,0,0,0,11,5,0,6,3,2,0,0,0,0,0,0,0,0,10,4,9,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,1,6.333333333,5.835900425,6.141410543,10.98980335,10.56078431,10.736,6.713028743,12.82734545,0.575757576,0.530536402,0.558310049,0.999073032,0.960071301,0.976,0.61027534,1.166122314,4.02,0,2,0,11.210758,8.299242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02908,19.3,77.16501792,70.05309819,6.368463472
C1CCN(CC1)C#N,78.15,0,0,0,18,8,0,10,6,2,0,0,0,0,0,0,0,0,18,8,17,0,1,0,1,17,0,0,0,0,0,0,2,3,0,0,1,10,9.171592707,10.22506615,17.76547706,17.01176471,17.256,11.31013772,20.65792474,0.555555556,0.509532928,0.568059231,0.986970948,0.945098039,0.958666667,0.628340985,1.147662486,8.02,0.333333333,2,0,18.88793,12.31207,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95338,31.037,116.6965146,110.0843983,6.115799907
CCOCCC#N,64.79,0,0,0,16,7,0,9,5,1,1,0,0,0,0,0,0,0,15,6,14,0,1,0,1,14,0,1,0,0,0,0,3,1,0,0,1,9,8.253517609,8.910987788,15.98907502,15.30588235,15.548,9.732417365,18.36892774,0.5625,0.515844851,0.556936737,0.999317189,0.956617647,0.97175,0.608276085,1.148057984,6.02,0,2,0,16.253137,11.334863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0.93658,26.723,109.5504547,99.06841391,6.191775869
C1COCO1,68.63,0,0,0,11,5,0,6,3,0,2,0,0,0,0,0,0,0,11,5,11,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,1,6.666666667,6.16759637,6.05508162,11.32483613,10.8745098,11.08,6.356142515,12.66464108,0.606060606,0.560690579,0.550461965,1.029530557,0.9885918,1.007272727,0.577831138,1.151331008,5.02,0.454545455,2,0,10.614758,9.491242,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0093,16.771,65.66840957,74.03677943,6.730616312
C1COCCO1,74.09,0,0,0,14,6,0,8,4,0,2,0,0,0,0,0,0,0,14,6,14,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,1,8,7.335442511,7.596909424,14.21267298,13.6,13.84,8.154697006,16.07993073,0.571428571,0.523960179,0.542636387,1.015190927,0.971428571,0.988571429,0.582478358,1.148566481,6.02,0.428571429,2,0,13.618344,11.497656,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332,21.638,82.9643948,88.0524295,6.28945925
COCCOC,74.67,0,0,0,16,6,0,10,4,0,2,0,0,0,0,0,0,0,15,5,15,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,1,8.333333333,7.503288652,8.138737228,16.10050983,15.3254902,15.6,8.953251497,18.49522038,0.520833333,0.468955541,0.508671077,1.006281865,0.957843137,0.975,0.559578219,1.155951274,5.02,0,2,0,14.95193,13.50407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.2792,23.752,95.32085375,90.06807956,5.629254973
CC(C)OC(C)C,76.61,0,0,0,21,7,0,14,6,0,1,0,0,0,0,0,0,0,20,6,20,0,0,0,0,20,0,0,0,0,0,0,4,2,0,0,1,9.666666667,8.506951961,10.50759373,20.54552076,19.42745098,19.72,12.07012096,24.11641359,0.46031746,0.405092951,0.500361606,0.978358131,0.925116713,0.939047619,0.574767665,1.148400647,6.01,0,1,0,20.157102,15.780898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,1.8198,31.357,121.1225972,102.1044651,4.862117384
CCCCOCCCC,78.57,0,0,0,27,9,0,18,8,0,1,0,0,0,0,0,0,0,26,8,26,0,0,0,0,26,0,0,0,0,0,0,4,4,0,0,1,12.33333333,10.84264424,13.59124934,26.32119446,24.87843137,25.24,15.66722994,30.94699289,0.456790123,0.401579416,0.503379605,0.974859054,0.921423384,0.934814815,0.580267776,1.146184922,8.01,0,1,0,26.164274,19.793726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.75,2.6032,40.635,155.7145677,130.1357652,4.819843155
CCOCC,78.77,0,0,0,15,5,0,10,4,0,1,0,0,0,0,0,0,0,14,4,14,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,1,7,6.171259679,7.423938123,14.76984705,13.97647059,14.2,8.473011976,17.2858343,0.466666667,0.411417312,0.494929208,0.98465647,0.931764706,0.946666667,0.564867465,1.152388954,4.01,0,1,0,14.14993,11.76807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,1.0428,22.167,86.53062679,74.07316494,4.938210996
CCCOCCC,79.42,0,0,0,21,7,0,14,6,0,1,0,0,0,0,0,0,0,20,6,20,0,0,0,0,20,0,0,0,0,0,0,4,2,0,0,1,9.666666667,8.506951961,10.50759373,20.54552076,19.42745098,19.72,12.07012096,24.11641359,0.46031746,0.405092951,0.500361606,0.978358131,0.925116713,0.939047619,0.574767665,1.148400647,6.01,0,1,0,20.157102,15.780898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.666666667,1.823,31.401,121.1225972,102.1044651,4.862117384
