#LB_label,#LA_label,#ID,ChargeTransfer,N#R,R-N(-R)-R,R--N--R,R-N=R,R-NH-R,NH2-R,NH3,O=R,S=R,R-S-R,R--S--R,nN(CO)2,C-041,nH,la_MW,la_AMW,la_Mv,la_Me,la_Mp,la_Ms,la_nAT,la_nSK,la_nBT,la_nBO,la_nBM,la_SCBO,la_ARR,la_RBF,la_nAB,la_nH,la_nC,la_nF,la_nCL,la_nB,la_nHM,la_nX,la_nBnz,la_nHAcc,la_C-026,la_H-050,la_F-084,la_Ui,la_Hy,la_MLOGP,la_LAI
37,8,C6H13N:BCl3,-0.29546,0,1,0,0,0,0,0,0,0,0,0,0,0,13,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
37,9,C6H13N:BBr3,-0.28086,0,1,0,0,0,0,0,0,0,0,0,0,0,13,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
37,10,C6H13N:C18BF15,-0.34208,0,1,0,0,0,0,0,0,0,0,0,0,0,13,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
37,11,C6H13N:BI3,-0.25642,0,1,0,0,0,0,0,0,0,0,0,0,0,13,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
37,12,C6H13N:O2S,-0.21432,0,1,0,0,0,0,0,0,0,0,0,0,0,13,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
38,1,C8H17N:AlCl3,-0.1689,0,1,0,0,0,0,0,0,0,0,0,0,0,17,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
38,2,C8H17N:AlH3,-0.1702,0,1,0,0,0,0,0,0,0,0,0,0,0,17,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
38,3,C8H17N:C18F15Al,-0.18378,0,1,0,0,0,0,0,0,0,0,0,0,0,17,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
38,4,C8H17N:C3H9Al,-0.15978,0,1,0,0,0,0,0,0,0,0,0,0,0,17,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
38,5,C8H17N:C2H5AlCl2,-0.16446,0,1,0,0,0,0,0,0,0,0,0,0,0,17,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
38,6,C8H17N:BH3,-0.34616,0,1,0,0,0,0,0,0,0,0,0,0,0,17,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
38,7,C8H17N:BF3,-0.28988,0,1,0,0,0,0,0,0,0,0,0,0,0,17,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
38,8,C8H17N:BCl3,-0.30348,0,1,0,0,0,0,0,0,0,0,0,0,0,17,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
38,9,C8H17N:BBr3,-0.29156,0,1,0,0,0,0,0,0,0,0,0,0,0,17,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
38,10,C8H17N:C18BF15,-0.34422,0,1,0,0,0,0,0,0,0,0,0,0,0,17,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
38,11,C8H17N:BI3,-0.26912,0,1,0,0,0,0,0,0,0,0,0,0,0,17,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
38,12,C8H17N:O2S,-0.17794,0,1,0,0,0,0,0,0,0,0,0,0,0,17,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
39,1,C10H6N2S2:AlCl3,-0.15004,0,0,0,2,0,0,0,0,0,2,0,0,0,6,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
39,2,C10H6N2S2:AlH3,-0.14014,0,0,0,2,0,0,0,0,0,2,0,0,0,6,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
39,3,C10H6N2S2:C18F15Al,-0.17266,0,0,0,2,0,0,0,0,0,2,0,0,0,6,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
39,4,C10H6N2S2:C3H9Al,-0.1298,0,0,0,2,0,0,0,0,0,2,0,0,0,6,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
39,5,C10H6N2S2:C2H5AlCl2,-0.1375,0,0,0,2,0,0,0,0,0,2,0,0,0,6,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
39,6,C10H6N2S2:BH3,-0.29986,0,0,0,2,0,0,0,0,0,2,0,0,0,6,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
39,7,C10H6N2S2:BF3,-0.2695,0,0,0,2,0,0,0,0,0,2,0,0,0,6,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
39,8,C10H6N2S2:BCl3,-0.2999,0,0,0,2,0,0,0,0,0,2,0,0,0,6,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
39,9,C10H6N2S2:BBr3,-0.2706,0,0,0,2,0,0,0,0,0,2,0,0,0,6,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
39,10,C10H6N2S2:C18BF15,-0.3743,0,0,0,2,0,0,0,0,0,2,0,0,0,6,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
39,11,C10H6N2S2:BI3,-0.1758,0,0,0,2,0,0,0,0,0,2,0,0,0,6,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
39,12,C10H6N2S2:O2S,-0.03024,0,0,0,2,0,0,0,0,0,2,0,0,0,6,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
40,1,C17H12N2S3:AlCl3,-0.15222,0,0,0,2,0,0,0,0,0,3,0,0,0,12,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
40,2,C17H12N2S3:AlH3,-0.1436,0,0,0,2,0,0,0,0,0,3,0,0,0,12,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
40,3,C17H12N2S3:C18F15Al,-0.17296,0,0,0,2,0,0,0,0,0,3,0,0,0,12,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
40,4,C17H12N2S3:C3H9Al,-0.13136,0,0,0,2,0,0,0,0,0,3,0,0,0,12,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
40,5,C17H12N2S3:C2H5AlCl2,-0.13512,0,0,0,2,0,0,0,0,0,3,0,0,0,12,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
40,6,C17H12N2S3:BH3,-0.30196,0,0,0,2,0,0,0,0,0,3,0,0,0,12,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
40,7,C17H12N2S3:BF3,-0.27276,0,0,0,2,0,0,0,0,0,3,0,0,0,12,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
40,8,C17H12N2S3:BCl3,-0.30324,0,0,0,2,0,0,0,0,0,3,0,0,0,12,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
40,9,C17H12N2S3:BBr3,-0.27436,0,0,0,2,0,0,0,0,0,3,0,0,0,12,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
40,10,C17H12N2S3:C18BF15,-0.37848,0,0,0,2,0,0,0,0,0,3,0,0,0,12,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
40,11,C17H12N2S3:BI3,-0.18684,0,0,0,2,0,0,0,0,0,3,0,0,0,12,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
40,12,C17H12N2S3:O2S,-0.03174,0,0,0,2,0,0,0,0,0,3,0,0,0,12,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
41,1,C10H5N2FS2:AlCl3,-0.1474,0,0,0,2,0,0,0,0,0,2,0,0,0,5,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
41,2,C10H5N2FS2:AlH3,-0.1387,0,0,0,2,0,0,0,0,0,2,0,0,0,5,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
41,3,C10H5N2FS2:C18F15Al,-0.16994,0,0,0,2,0,0,0,0,0,2,0,0,0,5,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
41,4,C10H5N2FS2:C3H9Al,-0.127,0,0,0,2,0,0,0,0,0,2,0,0,0,5,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
41,5,C10H5N2FS2:C2H5AlCl2,-0.14506,0,0,0,2,0,0,0,0,0,2,0,0,0,5,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
41,6,C10H5N2FS2:BH3,-0.29666,0,0,0,2,0,0,0,0,0,2,0,0,0,5,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
41,7,C10H5N2FS2:BF3,-0.26512,0,0,0,2,0,0,0,0,0,2,0,0,0,5,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
41,8,C10H5N2FS2:BCl3,-0.29578,0,0,0,2,0,0,0,0,0,2,0,0,0,5,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
41,9,C10H5N2FS2:BBr3,-0.26582,0,0,0,2,0,0,0,0,0,2,0,0,0,5,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
41,10,C10H5N2FS2:C18BF15,-0.37024,0,0,0,2,0,0,0,0,0,2,0,0,0,5,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
41,11,C10H5N2FS2:BI3,-0.16482,0,0,0,2,0,0,0,0,0,2,0,0,0,5,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
41,12,C10H5N2FS2:O2S,-0.0266,0,0,0,2,0,0,0,0,0,2,0,0,0,5,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
42,1,C17H11N2FS3:AlCl3,-0.14984,0,0,0,2,0,0,0,0,0,3,0,0,0,11,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
42,2,C17H11N2FS3:AlH3,-0.14072,0,0,0,2,0,0,0,0,0,3,0,0,0,11,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
42,3,C17H11N2FS3:C18F15Al,-0.1728,0,0,0,2,0,0,0,0,0,3,0,0,0,11,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
42,4,C17H11N2FS3:C3H9Al,-0.1288,0,0,0,2,0,0,0,0,0,3,0,0,0,11,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
42,5,C17H11N2FS3:C2H5AlCl2,-0.13688,0,0,0,2,0,0,0,0,0,3,0,0,0,11,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
42,6,C17H11N2FS3:BH3,-0.29894,0,0,0,2,0,0,0,0,0,3,0,0,0,11,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
42,7,C17H11N2FS3:BF3,-0.26878,0,0,0,2,0,0,0,0,0,3,0,0,0,11,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
42,8,C17H11N2FS3:BCl3,-0.2997,0,0,0,2,0,0,0,0,0,3,0,0,0,11,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
42,9,C17H11N2FS3:BBr3,-0.27022,0,0,0,2,0,0,0,0,0,3,0,0,0,11,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
42,10,C17H11N2FS3:C18BF15,-0.37484,0,0,0,2,0,0,0,0,0,3,0,0,0,11,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
42,11,C17H11N2FS3:BI3,-0.17756,0,0,0,2,0,0,0,0,0,3,0,0,0,11,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
42,12,C17H11N2FS3:O2S,-0.02816,0,0,0,2,0,0,0,0,0,3,0,0,0,11,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
43,1,C10H4N2F2S2:AlCl3,-0.14584,0,0,0,2,0,0,0,0,0,2,0,0,0,4,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
43,2,C10H4N2F2S2:AlH3,-0.13606,0,0,0,2,0,0,0,0,0,2,0,0,0,4,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
43,3,C10H4N2F2S2:C18F15Al,-0.16784,0,0,0,2,0,0,0,0,0,2,0,0,0,4,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
43,4,C10H4N2F2S2:C3H9Al,-0.1259,0,0,0,2,0,0,0,0,0,2,0,0,0,4,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
43,5,C10H4N2F2S2:C2H5AlCl2,-0.14622,0,0,0,2,0,0,0,0,0,2,0,0,0,4,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
43,6,C10H4N2F2S2:BH3,-0.2963,0,0,0,2,0,0,0,0,0,2,0,0,0,4,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
43,7,C10H4N2F2S2:BF3,-0.26434,0,0,0,2,0,0,0,0,0,2,0,0,0,4,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
43,8,C10H4N2F2S2:BCl3,-0.2945,0,0,0,2,0,0,0,0,0,2,0,0,0,4,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
43,9,C10H4N2F2S2:BBr3,-0.26404,0,0,0,2,0,0,0,0,0,2,0,0,0,4,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
43,10,C10H4N2F2S2:C18BF15,-0.37388,0,0,0,2,0,0,0,0,0,2,0,0,0,4,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
43,11,C10H4N2F2S2:BI3,-0.1563,0,0,0,2,0,0,0,0,0,2,0,0,0,4,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
43,12,C10H4N2F2S2:O2S,-0.0249,0,0,0,2,0,0,0,0,0,2,0,0,0,4,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
44,1,C17H10N2F2S3:AlCl3,-0.14844,0,0,0,2,0,0,0,0,0,3,0,0,0,10,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
44,2,C17H10N2F2S3:AlH3,-0.138,0,0,0,2,0,0,0,0,0,3,0,0,0,10,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
44,3,C17H10N2F2S3:C18F15Al,-0.16848,0,0,0,2,0,0,0,0,0,3,0,0,0,10,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
44,4,C17H10N2F2S3:C3H9Al,-0.12788,0,0,0,2,0,0,0,0,0,3,0,0,0,10,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
44,5,C17H10N2F2S3:C2H5AlCl2,-0.13548,0,0,0,2,0,0,0,0,0,3,0,0,0,10,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
44,6,C17H10N2F2S3:BH3,-0.29888,0,0,0,2,0,0,0,0,0,3,0,0,0,10,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
44,7,C17H10N2F2S3:BF3,-0.268,0,0,0,2,0,0,0,0,0,3,0,0,0,10,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
44,8,C17H10N2F2S3:BCl3,-0.29854,0,0,0,2,0,0,0,0,0,3,0,0,0,10,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
44,9,C17H10N2F2S3:BBr3,-0.2687,0,0,0,2,0,0,0,0,0,3,0,0,0,10,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
44,10,C17H10N2F2S3:C18BF15,-0.37336,0,0,0,2,0,0,0,0,0,3,0,0,0,10,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
44,11,C17H10N2F2S3:BI3,-0.17062,0,0,0,2,0,0,0,0,0,3,0,0,0,10,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
44,12,C17H10N2F2S3:O2S,-0.02672,0,0,0,2,0,0,0,0,0,3,0,0,0,10,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
45,2,C4H5N:AlH3,-0.11308,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
45,4,C4H5N:C3H9Al,-0.10308,0,0,0,0,1,0,0,0,0,0,0,0,0,5,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
45,6,C4H5N:BH3,-0.29226,0,0,0,0,1,0,0,0,0,0,0,0,0,5,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
45,7,C4H5N:BF3,-0.18884,0,0,0,0,1,0,0,0,0,0,0,0,0,5,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
45,8,C4H5N:BCl3,-0.29762,0,0,0,0,1,0,0,0,0,0,0,0,0,5,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
45,9,C4H5N:BBr3,-0.2945,0,0,0,0,1,0,0,0,0,0,0,0,0,5,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
45,10,C4H5N:C18BF15,-0.34534,0,0,0,0,1,0,0,0,0,0,0,0,0,5,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
45,11,C4H5N:BI3,-0.27086,0,0,0,0,1,0,0,0,0,0,0,0,0,5,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
46,1,C5H7N:AlCl3,-0.13912,0,1,0,0,0,0,0,0,0,0,0,0,0,7,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
46,2,C5H7N:AlH3,-0.1099,0,1,0,0,0,0,0,0,0,0,0,0,0,7,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
46,3,C5H7N:C18F15Al,-0.14164,0,1,0,0,0,0,0,0,0,0,0,0,0,7,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
46,4,C5H7N:C3H9Al,-0.09026,0,1,0,0,0,0,0,0,0,0,0,0,0,7,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
46,5,C5H7N:C2H5AlCl2,-0.12562,0,1,0,0,0,0,0,0,0,0,0,0,0,7,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
46,6,C5H7N:BH3,-0.2806,0,1,0,0,0,0,0,0,0,0,0,0,0,7,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
46,7,C5H7N:BF3,-0.1981,0,1,0,0,0,0,0,0,0,0,0,0,0,7,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
46,8,C5H7N:BCl3,-0.28226,0,1,0,0,0,0,0,0,0,0,0,0,0,7,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
